robot_id,x,y
1,-1.005942034014105,1.8326416006911317
2,-1.0020607087876576,0.3276835982515309
3,1.2714973398013494,1.0313853586761632
4,-0.1735980415429066,-1.7549996808144206
5,0.1648593483680516,1.0012789522673353
6,0.1039649030205112,0.9671997457526076
8,-0.10441133304866357,-1.6456779627259026
9,0.41139772903540983,-0.6064351395604892
10,-0.4874359880763821,-0.19500665398240136
